name,steam_appid,is_free,header_image,minimum_req,genres,recommendations,release_date
Kvark,2319390,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2319390/header.jpg?t=1729690677,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64bit or later"", ""Processor"": ""24 GHZ Quad Core Processor Or Higher"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Intel HD 530 Or Equivalent"", ""Storage"": ""4 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",202,"3 Oct, 2024"
A TAVERN FOR TEA,2319470,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2319470/header.jpg?t=1730541417,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",106,"24 Mar, 2023"
The Bean Trials,2319490,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2319490/header.jpg?t=1740243613,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""10"", ""Processor"": ""Intel Core i36100  AMD Ryzen 3 1200 or equivalent"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 760  AMD Radeon RX 560 or equivalent"", ""DirectX"": ""Version 90c"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""1 GB available space"", ""Sound Card"": ""DirectXcompatible sound card integrated audio is sufficient"", ""VR Support"": ""None""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",,"22 Feb, 2025"
The Very Brief and Meaningless Adventure of Hero Man,2319540,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2319540/header.jpg?t=1726489277,"['{""OS "": ""Microsoft Windows 8110 64bit"", ""Processor"": ""Intel Core i34340 or better"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""Compatible OpenGL  VRAM 1GB or better"", ""Storage"": ""125 MB available space""}']","[{'id': '3', 'description': 'RPG'}]",,"16 Sep, 2024"
Super Cakeboy,2319580,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2319580/header.jpg?t=1680050003,"['{""OS "": ""Windows 7 or later"", ""Processor"": ""Intel Core 2 Duo 21 ghz or equivalent"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""2nd Generation Intel Core HD Graphics"", ""DirectX"": ""Version 11"", ""Storage"": ""20 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",,"16 Mar, 2023"
Kore VR,2319620,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2319620/header.jpg?t=1723557945,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""Intel i54590"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GTX 1050 Ti  AMD Radeon RX 470 or greater"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""400 MB available space"", ""VR Support"": ""Oculus""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",,"8 Apr, 2023"
Rise of Gun,2319640,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2319640/header.jpg?t=1743516618,"['{""OS "": ""Windows 8"", ""Processor"": ""intel core i52500 33 GHz"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 750"", ""DirectX"": ""Version 11"", ""Storage"": ""3 GB available space"", ""Sound Card"": ""Any sound card""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",579,"25 Mar, 2024"
GREAT TOY SHOWDOWN,2319940,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2319940/header.jpg?t=1732856268,"['{""OS "": ""Windows 7"", ""Processor"": ""Core i3 and up"", ""Memory"": ""3 GB RAM"", ""Graphics"": ""256mb video memory"", ""DirectX"": ""Version 11"", ""Storage"": ""500 MB available space"", ""Additional Notes"": ""64 bit required""}']","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",,"4 Nov, 2024"
Farm Empire,2320130,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2320130/header.jpg?t=1689320600,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7"", ""Processor"": ""1 Ghz"", ""Memory"": ""4 GB RAM"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""100 MB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",,"23 Mar, 2023"
Zefyr: Prologue,2320250,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2320250/header.jpg?t=1742292308,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Win 7 64 bits"", ""Processor"": ""24 GHz"", ""Memory"": ""16 GB RAM"", ""Graphics"": ""4GB RAM"", ""Storage"": ""2 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",,"22 Jul, 2024"
Midnight at the Disco,2320890,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2320890/header.jpg?t=1742659215,"['{""OS"": ""7"", ""Processor"": ""Dual Core"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""4 GB ram""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}]",,"22 Mar, 2025"
AMID EVIL VR,2320910,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2320910/c1e066b5d7b712171dacb8a1106f7b628c428d91/header.jpg?t=1743244907,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""Intel Core i54590  AMD FX 8350 or Equivalent"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 1070 or equivalent"", ""DirectX"": ""Version 11"", ""Storage"": ""5 GB available space"", ""VR Support"": ""Valve Index Meta Quest 2 HTC Vive Rift S Requires Motion Controllers"", ""Additional Notes"": ""For Champions Only""}']","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",237,"20 Apr, 2023"
Voice Love on Air,2321120,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321120/header.jpg?t=1729050857,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10  Windows 11"", ""Processor"": ""Intel Core i5 4460 or AMD equivalent or better"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Graphics NVIDIA GeForce GTX 760"", ""DirectX"": ""Version 12"", ""Storage"": ""4 GB available space"", ""Sound Card"": ""Direct compatible sound card for audio""}']","[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]",460,"27 Mar, 2024"
Neon Echo,2321210,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321210/header.jpg?t=1683859322,"['{""OS "": ""Windows 7 x64"", ""Processor"": ""Intel Core i36100"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 750ti"", ""DirectX"": ""Version 11"", ""Storage"": ""4 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",3508,"20 Apr, 2023"
天羽Online,2321290,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321290/header.jpg?t=1731515202,"['{""OS "": ""Windows 7"", ""Processor"": ""2Core CPU"", ""Memory"": ""4 GB RAM"", ""Graphics"": """", ""Network"": ""Broadband Internet connection"", ""Sound Card"": """"}']","[{'id': '25', 'description': 'Adventure'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}]",,"6 Jul, 2023"
Hidden Cats In Town,2321310,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321310/header.jpg?t=1728702514,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7"", ""Processor"": ""Requires a 64bit processor and operating system"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""DirectX9 compatible with at least 500MB of memory"", ""DirectX"": ""Version 90c"", ""Storage"": ""600 MB available space"", ""Sound Card"": ""DirectSoundcompatible sound card""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",160,"27 Apr, 2023"
StormEdge,2321350,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321350/header.jpg?t=1731546041,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7 or later"", ""Processor"": ""Intel Core i3540 or AMD Phenom II X4 965"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""GeForce GTS 250 or Radeon HD 5770"", ""DirectX"": ""Version 10"", ""Storage"": ""2 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",121,"13 Sep, 2024"
Kingdom Heroes M,2321430,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321430/header.jpg?t=1743404645,"['{""OS "": ""Windows 7"", ""Processor"": ""Intel Quad Core i52300 or AMD FX6300"", ""Memory"": ""3 GB RAM"", ""Graphics"": ""Nvidia GeForce GTX 750 1GB or AMD Radeon HD 7770 1GB"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""3 GB available space""}']","[{'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}]",,"30 May, 2023"
Dynopunk: Welcome to Synth-City,2321460,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321460/header.jpg?t=1729061270,"['{""OS "": ""Windows XP Vista 7 8 10"", ""Processor"": ""Dual Core CPU  26ghz or Greater"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""512 MB DirectX 90c compatible graphics card shader model 2"", ""DirectX"": ""Version 90""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '37', 'description': 'Free To Play'}]",,"12 Apr, 2023"
Deep Rock Galactic: Survivor,2321470,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321470/header_alt_assets_9.jpg?t=1743671147,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Win 10"", ""Processor"": ""Intel i54590 or similar"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""Geforce GTX 1050 or similar"", ""Storage"": ""2 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '70', 'description': 'Early Access'}]",34317,"Feb 14, 2024"
The Druid,2321770,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321770/header.jpg?t=1701394323,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Microsoft Windows XP  Vista  7"", ""Processor"": ""14GHz processor or faster"", ""Memory"": ""1 GB RAM"", ""Graphics"": ""DirectX 8compatible graphics card with at least 32MB of video memory"", ""Storage"": ""3 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",,"24 May, 2023"
Spire Horizon,2321880,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321880/header.jpg?t=1707962039,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""64bit Windows 10 or later"", ""Processor"": ""Processor AMD AMD FX6350 Processor Intel Intel Core i5 6600K"", ""Memory"": ""6 GB RAM"", ""Graphics"": ""Graphics card AMD AMD Radeon HD 7850 2GB Graphics card NVIDIA NVIDIA GeForce GTX 660 2GB"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""10 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",195,"14 Feb, 2024"
Not Anyone's Business But My Own,2321970,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2321970/header.jpg?t=1704739428,"['{""OS "": ""Windows 7"", ""Processor"": ""2 Ghz"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""Intel 3000HD or greater"", ""Storage"": ""300 MB available space"", ""Sound Card"": ""Optional but recommended""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",,"7 Mar, 2023"
God of War Ragnarök,2322010,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1738256985,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64bit"", ""Processor"": ""Intel i54670k or AMD Ryzen 3 1200"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GTX 1060 6GB or AMD RX 5500 XT 8GB or Intel Arc A750"", ""DirectX"": ""Version 12"", ""Storage"": ""190 GB available space"", ""Additional Notes"": ""Windows version 2004 20200527 19041 6GB GPU is required""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",19195,"19 Sep, 2024"
SeaFeud,2322020,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322020/header.jpg?t=1709307260,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64bit"", ""Processor"": ""Intel i56600K AMD 1600X or better"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""Single player NVIDIA GTX 1050 AMD Radeon 7950 or better Multiplayer NVIDIA GTX 1080 AMD RX 5700XT or better with Low graphics settings"", ""DirectX"": ""Version 11"", ""Storage"": ""2 GB available space"", ""Additional Notes"": ""On Low graphics settings the game is playble in singleplayer mode with older hardware including recent integrated graphics CPUs However to take advantage of muiltiplayer or higher graphics settings a GPU is required""}']","[{'id': '37', 'description': 'Free To Play'}, {'id': '9', 'description': 'Racing'}]",,"14 Jul, 2023"
Crystal Guardians TD,2322090,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322090/39913912023a460bd1f5c8bbf74ac95b2270aa54/header.jpg?t=1743810444,"['{""OS "": ""Windows 7"", ""Processor"": ""Quad Core I5 or AMD equivalent"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""GTX 670 or AMD equivalent"", ""Storage"": ""600 MB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",101,"15 Mar, 2024"
A Tiny Sticker Tale,2322180,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322180/header.jpg?t=1733937108,"['{""OS"": ""Windows  10"", ""Processor"": ""Intel Core i3  32 GHZ"", ""Memory"": ""4 GB RAM"", ""Storage"": ""500 MB available space""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",300,"4 Oct, 2023"
SpongeBob SquarePants™: The Patrick Star Game,2322380,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322380/header.jpg?t=1728029958,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64Bit"", ""Processor"": ""AMD Ryzen 3 1200 Intel Core i37100"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""AMD Radeon RX 550 4GB  Nvidia GTX 750"", ""DirectX"": ""Version 11"", ""Storage"": ""8 GB available space"", ""Sound Card"": ""DirectX Compatible Sound Card""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",128,"4 Oct, 2024"
METAL SLUG ATTACK RELOADED,2322440,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322440/header.jpg?t=1733217858,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64bit"", ""Processor"": ""Intel Core i74790"", ""Memory"": ""16 GB RAM"", ""Graphics"": ""Intel HD Graphics 4600"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""4 GB available space"", ""Sound Card"": ""DirectSound""}']","[{'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",1322,"18 Jun, 2024"
Love Is All Around,2322560,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322560/header.jpg?t=1731048412,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""Intel Core i3"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Discrete graphics card"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""16 GB available space"", ""Additional Notes"": """"}']","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",35722,"17 Oct, 2023"
Blood Strike,2322660,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322660/header.jpg?t=1743475951,"['{""OS"": ""Win732bit"", ""Processor"": ""CPU IntelR P4 20G"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""NVIDIA GeForce 9400 GT"", ""DirectX"": ""Version 90c"", ""Storage"": ""1 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '37', 'description': 'Free To Play'}]",,"7 May, 2023"
